Parent Type,Parent ID,Asset ID,Asset Name,Asset Description,Asset Function,Asset Make,Asset Model,Asset Part Number,Asset Serial Number,Security Zone,Asset Firmware,Redundant Asset Pair ID (If Applicable),Connected SCADA Server,Asset Contact Person,Asset Parent ID,Comments
Cabinet,RD_MNF-WTP_CHB_M1An,RD_MNF-WTP_MNF1_M1RO_MPLC_RIO6,RIO6,M1 Analyzers RIO,RIO,Schneider,CRA 931 00,,,,,,,,,
Cabinet,RD_MNF-WTP_CHB_M1CH,RD_MNF-WTP_MNF1_M1RO_MPLC_RIO7,RIO7,M1 Chemicals RIO,RIO,Schneider,CRA 931 00,,,,,,,,,
Cabinet,RD_MNF-WTP_M1RC_OUT,RD_MNF-WTP_MNF1_M1RO_MPLC_RIO8,RIO8,M1 Recipitator RIO,RIO,Schneider,CRA 931 00,,,,,,,,,
Cabinet,RD_MNF-WTP_CLRB_MNCL,RD_MNF-WTP_MNF1_M1RO_MPLC_RIO9,RIO9,Manfouha Chlorination RIO,RIO,Schneider,CRA 931 00,,,,,,,,,
Cabinet,RD_MNF-WTP_ADB_M2DCL,RD_MNF-WTP_MNF1_M1RO_MPLC_RIO10,RIO10,M2 De-Chlorination RIO,RIO,Schneider,CRA 931 00,,,,,,,,,
Cabinet,RD_MNF-WTP_ADB_M1WP,RD_MNF-WTP_MNF1_WP_PLC,Washing Pump PLC (Manfouha-1),Washing Pump PLC (Manfouha-1),PLC,Siemens,S7-1200,,,,,,,,,
Cabinet,RD_MNF-WTP_CHB_M2An,RD_MNF-WTP_MNF2_M2RO_MPLC_RIO6,RIO6,M2 Analyzer RIO,RIO,Schneider,CRA 931 00,,,,,,,,,
Cabinet,RD_MNF-WTP_M2RC_OUT,RD_MNF-WTP_MNF2_M2RO_MPLC_RIO8,RIO8,M2 Recipitator RIO,RIO,Schneider,CRA 931 00,,,,,,,,,
Cabinet,RD_MNF-STP_ACB_ACR_TB05,RD_MNF-STP_MNFNTBAB05_PLC,Turbo Blower AB05,Turbo Blower AB05,PLC,Schneider,M340,,,,,,,,,
Cabinet,RD_MNF-STP_ACB_ACR_TB06,RD_MNF-STP_MNFNTBAB06_PLC,Turbo Blower AB06,Turbo Blower AB06,PLC,Schneider,M340,,,,,,,,,
Cabinet,RD_MNF-STP_ACB_ACR_TB07,RD_MNF-STP_MNFNTBAB07_PLC,Turbo Blower AB07,Turbo Blower AB07,PLC,Schneider,M340,,,,,,,,,
Cabinet,RD_MNF-STP_ACB_ACR_TB08,RD_MNF-STP_MNFNTBAB08_PLC,Turbo Blower AB08,Turbo Blower AB08,PLC,Schneider,M340,,,,,,,,,
Cabinet,RD_MNF-STP_ACB_ACR_TB09,RD_MNF-STP_MNFNTBAB09_PLC,Turbo Blower AB09,Turbo Blower AB09,PLC,Schneider,M340,,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-1,JD_BM-PH1_K1-PLC,KIOSK-1 PLC,KIOSK-1 PLC,PLC,Schneider,M340,BMXP342020,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-2,JD_BM-PH1_K2-PLC,KIOSK-2 PLC,KIOSK-2 PLC,PLC,Schneider,M340,BMXP342020,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-3,JD_BM-PH1_K3-PLC,KIOSK-3 PLC,KIOSK-3 PLC,PLC,Schneider,M340,BMXP342020,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-1,JD_BM-PH1_K1-GW1,KIOSK-1 Gateway-1,KIOSK-1 Gateway-1,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-1,JD_BM-PH1_K1-GW2,KIOSK-1 Gateway-2,KIOSK-1 Gateway-2,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-1,JD_BM-PH1_K1-GW3,KIOSK-1 Gateway-3,KIOSK-1 Gateway-3,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-1,JD_BM-PH1_K1-GW4,KIOSK-1 Gateway-4,KIOSK-1 Gateway-4,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-2,JD_BM-PH1_K2-GW1,KIOSK-2 Gateway-1,KIOSK-2 Gateway-1,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-2,JD_BM-PH1_K2-GW2,KIOSK-2 Gateway-2,KIOSK-2 Gateway-2,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-2,JD_BM-PH1_K2-GW3,KIOSK-2 Gateway-3,KIOSK-2 Gateway-3,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-2,JD_BM-PH1_K2-GW4,KIOSK-2 Gateway-4,KIOSK-2 Gateway-4,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-3,JD_BM-PH1_K3-GW1,KIOSK-3 Gateway-1,KIOSK-3 Gateway-1,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-3,JD_BM-PH1_K3-GW2,KIOSK-3 Gateway-2,KIOSK-3 Gateway-2,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH1_KIOSK-3,JD_BM-PH1_K3-GW3,KIOSK-3 Gateway-3,KIOSK-3 Gateway-3,MODBUS/ETH Gateway,Schneider,ConneXium,TSXETG100,,,,,,,,
Cabinet,JD_BM-PH2_PC,JD_BM-PH2_RNT PLC1,JD_BM-PH2_RNT PLC1,Master PLC Primary,PLC,Siemens,SIMATIC,S7-400,,,,S7-400,,,,
Cabinet,JD_BM-PH2_PC,JD_BM-PH2_RNT PLC2,JD_BM-PH2_RNT PLC2,Master PLC Standby,PLC,Siemens,SIMATIC,S7-400,,,,S7-400,,,,
Cabinet,JD_BM-PH2_PC,JD_BM-PH2_MCRIO,JD_BM-PH2_MCRIO,Control RIO in Master PLC Cabinet,RIO,Siemens,SIMATIC ET 200M,IM 153-4,,,,,,,,
Cabinet,JD_AK-3_RPS_PP-1,JD_AK-3_PLC01,JD_AK-3_PLC01,RAS Pumpimg Station PLC,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-3_ATB_PP-2,JD_AK-3_PLC02,JD_AK-3_PLC02,Aeration Tank Building PLC,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-3_K4B_PP-3,JD_AK-3_PLC03,JD_AK-3_PLC03,KIOSK 4 PLC,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-3_K5B_PP-4,JD_AK-3_PLC04,JD_AK-3_PLC04,KIOSK 5 PLC,PLC,Siemens,SIPLUS,S7-300,,,,,,,,
Cabinet,JD_AK-3_BB_PP-5,JD_AK-3_PLC05,JD_AK-3_PLC05,Blower Building Main PLC,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-3_BB_PP-5,JD_AK-3_PLC5.1,JD_AK-3_PLC5.1,Blower Building PLC-1,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-3_BB_PP-5,JD_AK-3_PLC5.2,JD_AK-3_PLC5.2,Blower Building PLC-2,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-3_BB_PP-5,JD_AK-3_PLC5.3,JD_AK-3_PLC5.3,Blower Building PLC-3,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-3_BB_PP-5,JD_AK-3_PLC5.4,JD_AK-3_PLC5.4,Blower Building PLC-4,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-3_BB_PP-5,JD_AK-3_PLC5.5,JD_AK-3_PLC5.5,Blower Building PLC-5,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-3_SDB_PP-6,JD_AK-3_PLC06,JD_AK-3_PLC06,Sludge Dewatering Building PLC,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-3_MCC_PP-7,JD_AK-3_PLC07,JD_AK-3_PLC07,Motor Control Center PLC,PLC,Siemens,SIMATIC,CPU315-2 PN/DP,,,,,,,,
Cabinet,JD_AK-3_DFB_PP-8,JD_AK-3_PLC08,JD_AK-3_PLC08,Disk Filter Building Main PLC,PLC,Siemens,SIMATIC,S7-300,,,,,,,,
Cabinet,JD_AK-4_ABB_ABS,JD_AK-4_ABB_ABS_MPLC,Master PLC,,PLC,Siemens,SIMATIC S7-300,CPU314,,,,,,,,
Cabinet,JD_AK-4_ABB_ABS,JD_AK-4_ABB_ABS_AB-PLC,Aeration Blower PLC,,PLC,Siemens,,277-0AA22-0XA0A,,,,,,,,
Cabinet,JD_AK-4_AMB_EMPP,JD_AK-4_AMB_EMPP_AMP,Aeration Mixer PLC,,PLC,Siemens,SIMATIC S7-300,CPU314,,,,,,,,
Cabinet,JD_AK-4_AMB_RWAPP,JD_AK-4_AMB_RWAPP_RAP,R/W A PLC,,PLC,Siemens,SIMATIC S7-300,CPU314,,,,,,,,
Cabinet,JD_AK-4_AMB_RWBPP,JD_AK-4_AMB_RWAPP_RBP,R/W B PLC,,PLC,Siemens,SIMATIC S7-300,CPU314,,,,,,,,
Cabinet,JD_AK-4_FEB_FEC,JD_AK-4_FEB_FEC_FE-PLC,Final Effluent PLC,,PLC,Siemens,SIMATIC S7-300,CPU314,,,,,,,,
Cabinet,JD_AK-4_SFB_TF1,JD_AK-4_SFB_TF_TF-PLC,Tertiary Filter PLC,,PLC,Siemens,SIMATIC S7-300,CPU314,,,,,,,,
Cabinet,JD_AK-4_SFB_TF2,JD_AK-4_SFB_FLT_FLT-PLC,Filters PLC,,PLC,Siemens,SIMATIC S7-300,CPU314,,,,,,,,
Cabinet,JD_AK-4_SDB_SD,JD_AK-4_SDB_SD_SD-PLC,Sludge Dewatering PLC,,PLC,Siemens,SIMATIC S7-300,CPU314,,,,,,,,
Cabinet,JD_AK-4_MSB_MSG,JD_AK-4_MSB_MSG_MS-PLC,Main Switchgear PLC,,PLC,Siemens,SIMATIC S7-300,CPU314,,,,,,,,
Cabinet,JD_AK-4_IB_IW,JD_AK-4_IB_IW_IW-PLC,Inlet Works PLC,,PLC,Siemens,SIMATIC S7-300,CPU314,,,,,,,,
Cabinet,JD_AK-6_MECB_MPP,JD_AK-6_MECB_MPP_ELB-001,ELB-001,,RIO,,,,,,,,,,,
Cabinet,JD_AK-6_MECB_MPP,JD_AK-6_MECB_MPP_ELB-002,ELB-002,,RIO,,,,,,,,,,,
Cabinet,JD_AK-6_MECB_MPP,JD_AK-6_MECB_MPP_ELB-003,ELB-003,,RIO,,,,,,,,,,,
Cabinet,JD_AK-6_MECB_MPP,JD_AK-6_MECB_MPP_MPLC,Main PLC,,PLC,Schneider,M340,,,,,,,,,
Cabinet,JD_SZSS_PNL001,JD_SZSS_PNL001_RIO1,RIO1,,RIO,Schneider,M340,CPS3500,,,,,,,,
Cabinet,JD_SZSS_PNL001,JD_SZSS_PNL001_RIO2,RIO2,,RIO,Schneider,M340,CPS3500,,,,,,,,
Cabinet,JD_SZSS_PNL001,JD_SZSS_PNL001_RIO3,RIO3,,RIO,Schneider,M340,CPS3500,,,,,,,,
Cabinet,JD_SZSS_PNL001,JD_SZSS_PNL001_RIO4,RIO4,,RIO,Schneider,M340,CPS3500,,,,,,,,
Cabinet,JD_SZSS_PNL001,JD_SZSS_PNL001_MPLC,Master Primary PLC,,PLC,Schneider,Modicon Quantum,CPU67160,,,,,,,,
Cabinet,JD_SZSS_PNL001,JD_SZSS_PNL001_HSMPLC,Hot standby Master PLC,,PLC,Schneider,Modicon Quantum,CPU67160,,,,,,,,
Cabinet,JD_SZSS_PNL001,JD_SZSS_PNL001_PHMI,Panel HMI,,HMI,Schneider,Magelis,XBTGT5330,,,,,,,,
Cabinet,RD_BWB-WTP_MCC_SRVR,RD_BWB-WTP_EGX-001,EGX-001,Modbus RTU to Modbus TCP Gateway,Convert from Serial to Ethernet Connection,Schneider Electric,EGX150,EGX150,,,,,,Obaid A. Alanazi,,
Cabinet,RD_BWB-WTP_MCC_SRVR,RD_BWB-WTP_EGX-002,EGX-002,Modbus RTU to Modbus TCP Gateway,Convert from Serial to Ethernet Connection,Schneider Electric,EGX150,EGX150,,,,,,Obaid A. Alanazi,,
Cabinet,RD_MLZ-WTP_MCC_SRVR,RD_MLZ-WTP_EGX-001,EGX-001,Modbus RTU to Modbus TCP Gateway,Convert from Serial to Ethernet Connection,Schneider Electric,EGX150,EGX150,,,,,,Obaid A. Alanazi,,
Cabinet,RD_MLZ-WTP_MCC_SRVR,RD_MLZ-WTP_EGX-002,EGX-002,Modbus RTU to Modbus TCP Gateway,Convert from Serial to Ethernet Connection,Schneider Electric,EGX150,EGX150,,,,,,Obaid A. Alanazi,,
Cabinet,RD_SHM-WTP_MCC_SRVR,RD_SHM-WTP_EGX-001,EGX-001,Modbus RTU to Modbus TCP Gateway,Convert from Serial to Ethernet Connection,Schneider Electric,EGX150,EGX150,,,,,,Obaid A. Alanazi,,
Cabinet,RD_SHM-WTP_MCC_SRVR,RD_SHM-WTP_EGX-002,EGX-002,Modbus RTU to Modbus TCP Gateway,Convert from Serial to Ethernet Connection,Schneider Electric,EGX150,EGX150,,,,,,Obaid A. Alanazi,,
Cabinet,RD_SHM-WTP_MCC_SRVR,RD_SHM-WTP_EGX-003,EGX-003,Modbus RTU to Modbus TCP Gateway,Convert from Serial to Ethernet Connection,Schneider Electric,EGX150,EGX150,,,,,,Obaid A. Alanazi,,
Cabinet,JD_AP1-WWTP_GEB_MP,JD_AP1-WWTP_GEB_MP_PLC-08,PLC08,,PLC,Telemecanique,Modicon M340,P342020,,,,,,,,
Cabinet,JD_AP1-WWTP_GEB_MP,JD_AP1-WWTP_GEB_MP_HMI,Panel HMI,,HMI,Schneider,Magelis,XBTGT5330,085960E008562,,,,,,,
Cabinet,JD_AP1-WWTP_BIO-P-TB_BIO-P-TSC,JD_AP1-WWTP_BIO-P-TB_BIO-P-TSC_PLC02,PLC02,,PLC,Schneider,Magelis,TSXP572634,,,,,,,,
Cabinet,JD_AP1-WWTP_BIO-P-TB_BIO-P-TSC,JD_AP1-WWTP_BIO-P-TB_BIO-P-TSC_HMI,Panel HMI,,HMI,Schneider,,XBTGT7340,,,,,,,,
Cabinet,JD_AP1-WWTP_NIB_IRIO-02,JD_AP1-WWTP_NIB_IRIO-02_NIPLC,New Inlet PLC,,PLC,Schneider,M340,,,,,,,,,
Cabinet,JD_AP1-WWTP_NIB_SPP,JD_AP1-WWTP_NIB_SPP_AB-PLC,Proprietary ( Air Blower PLC),,PLC,Siemens,Simatic s7-1500,,,,,,,,,
Cabinet,JD_AP1-WWTP_NABB_MBCP,JD_AP1-WWTP_NABB_MBCP_NAB-PLC,New Air Blower PLC,,PLC,Schneider,M340,PRA 0100,,,,,,,,
Cabinet,JD_AP1-WWTP_NABB_MGII-CP,JD_AP1-WWTP_NABB_MGII-CP_ML-PLC,Proprietary (Micrologix PLC),,PLC,Allan Bradley,1100,,,,,,,,,
Cabinet,JD_AP1-WWTP_NABB_MGII-CP,JD_AP1-WWTP_NABB_MGII-CP_HMI,Proprietary (HMI),,HMI,AVG Automation,,EZ3-T6C-E,E154519237,,,,,,,
Cabinet,JD_AP1-WWTP_ATB_ATSC,JD_AP1-WWTP_ATB_ATSC_PLC-03,PLC03,,PLC,Schneider,Modicon Premium,TSXP574634,,,,,,,,
Cabinet,JD_AP1-WWTP_ATB_ATSC,JD_AP1-WWTP_ATB_ATSC_HMI,Panel HMI,,HMI,Schneider,Magelis,XBTGT7340,,,,,,,,
Cabinet,JD_AP1-WWTP_SCB_SCBSC,JD_AP1-WWTP_SCB_SCBSC_PLC-04,PLC04,,PLC,Schneider,,TSXP572634,,,,,,,,
Cabinet,JD_AP1-WWTP_SCB_SCBSC,JD_AP1-WWTP_SCB_SCBSC_HMI,Panel HMI,,HMI,Schneider,Magelis,HMIG3U,HRB77309013834,,,,,,,
Cabinet,JD_AP1-WWTP_SCB_HG,JD_AP1-WWTP_SCB_HG_PLC,Proprietary (PLC),,PLC,Siemens,,,,,,,,,,
Cabinet,JD_AP1-WWTP_SCB_HG,JD_AP1-WWTP_SCB_HG_HMI,Proprietary (HMI),,HMI,Siemens,Simatic HMI,KTP700 Basic,,,,,,,,
Cabinet,JD_AP1-WWTP_NRASB_RBC,JD_AP1-WWTP_NRASB_RBC_PLC,New RAS PLC,,PLC,Schneider,,,,,,,,,,
Cabinet,JD_AP1-WWTP_CSB_CSSB,JD_AP1-WWTP_CSB_CSSB_PLC-07,PLC07,,PLC,Schneider,,TSXP572634,,,,,,,,
Cabinet,JD_AP1-WWTP_CSB_CSSB,JD_AP1-WWTP_CSB_CSSB_HMI,Panel HMI,,HMI,Schneider,Magelis,XBTGT7340,,,,,,,,
Cabinet,JD_AP1-WWTP_FB_FBSC,JD_AP1-WWTP_FB_FBSC_PLC-05,PLC05,,PLC,Schneider,Magelis,TSXP572634,,,,,,,,
Cabinet,JD_AP1-WWTP_FB_FBSC,JD_AP1-WWTP_FB_FBSC_HMI,Panel HMI,,HMI,Schneider,,XBTGT7340,,,,,,,,
Cabinet,JD_AP1-WWTP_FB_Wed-ITT,JD_AP1-WWTP_FB_Wed-ITT_UV-PLC,Properiatery (Old UV PLC),,PLC,Siemens,Simatic S7-300,,,,,,,,,
Cabinet,JD_AP1-WWTP_FB_Wed-ITT,JD_AP1-WWTP_FB_Wed-ITT_HMI,Properiatery (HMI),,HMI,Siemens,,,,,,,,,,
Cabinet,JD_FAS_IT_SEC,JD_FAS_MOTO_S-MTU,JD_FAS_MOTO_S-MTU,Motorola MTU Secondary,MTU,Motorola,FLN3524A,ACE3600,085SJS0132,,,,,,,
Cabinet,JD_FAS_IT_SEC,JD_FAS_MOTO_P-FIU_MTU,JD_FAS_MOTO_P-FIU_MTU,Motorola FIU MTU Primary,MTU,Motorola,F7564A,ACE3600,0858JN00W0,,,,,,,
Cabinet,JD_FAS_IT_SEC,JD_FAS_OLD-FR-01,JD_FAS_OLD-FR-01,Old FR1000,Data Concentrator,Sofrel,FR1000,,,,,,,,,
Cabinet,JD_FAS_IT_SEC,JD_FAS_NEW-FR-02,JD_FAS_NEW-FR-02,New FR1000,Data Concentrator,Sofrel,FR1000,,,,,,,,,
Cabinet,JD_FAS_IT_SEC,JD_FAS_TBOX_MTU,JD_FAS_TBOX_MTU,T-BOX MTU,MTU,T-Box,T-Box MS,,,,Vijeo designerV6.1,,,,,
Cabinet,JD_FAS_IT_SC,JD_FAS_MOXA_T-SRV1,JD_FAS_MOXA_T-SRV1,Serial to Ethernet Gateway,Gateway,Moxa,,,,,,,,,,
Cabinet,JD_FAS_IT_SC,JD_FAS_MOXA_T-SRV2,JD_FAS_MOXA_T-SRV2,Serial to Ethernet Gateway,Gateway,Moxa,,,,,,,,,,
Cabinet,JD_FAS_IT_SC,JD_FAS_MOXA-SRV1A,JD_FAS_MOXA-SRV1A,Serial to Ethernet Gateway,Gateway,Moxa,,,,,,,,,,
Cabinet,JD_FAS_IT_SC,JD_FAS_MOXA-SRV2,JD_FAS_MOXA-SRV2,Serial to Ethernet Gateway,Gateway,Moxa,,,,,,,,,,
Cabinet,JD_FAS_IT_SEC,JD_FAS_SOF-MTU,JD_FAS_SOF-MTU,,MTU,Sofrel,S550,,,,,,,,,
Cabinet,JD_BM-PH2_PC,JD_BM-PH2_LP-HMI,JD_BM-PH2_LP-HMI,Local Panel HMI,RIO,Siemens,SIMATIC HMI,,,,,,,,,
Room,TF_MAT_DC,TF_MAT_MOTO_FIU_MTU,TF_MAT_MOTO_FIU_MTU,Motorola FIU MTU,MTU,Motorola,"ACE3600, CPU3640",,,,15.02,,,,,
Room,TF_MAT_DC,TF_MAT_SOF_P-MTU,TF_MAT_SOF_P-MTU,SOFREL MTU Primary,MTU,Sofrel,,,,,,,,,,
Room,TF_MAT_DC,TF_MAT_SOF_S-MTU,TF_MAT_SOF_S-MTU,SOFREL MTU Secondary,MTU,Sofrel,,,,,,,,,,
Room,MD_USB_OMB_DC,MD_USB_OMB_DC_FIU-01,FIU 01,DATA CONCENTRATOR,DATA CONCENTRATOR,MOTOROLA,ACE3600,,,,MOTOROLA ACE3600SYSTEM TOOLS SUITE 15.50,,NWC MADINA SCADA SERVERS,,,
Room,MD_USB_OMB_DC,MD_USB_OMB_DC_FIU-02,FIU 02,DATA CONCENTRATOR,DATA CONCENTRATOR,MOTOROLA,ACE3600,,,,MOTOROLA ACE3600SYSTEM TOOLS SUITE 15.50,,NWC MADINA SCADA SERVERS,,,
Room,MD_USB_OMB_DC,MD_USB_OMB_DC_MGM,MASTER GPRS MODEM,MASTER GPRS MODEM,MASTER GPRS MODEM,TAINY GPRS MODEM,HMOD-L3-IO,,,,TAINY_EMOD_V2_605_V2_608,,NWC MADINA SCADA SERVERS,,,
Building,JD_AK-3_SDB,JD_AK-3_D-PLC1,JD_AK-3_D-PLC1,Decanter PLC1,PLC,B&R,X20,,,,,,,,,
Building,JD_AK-3_SDB,JD_AK-3_D-PLC2,JD_AK-3_D-PLC2,Decanter PLC2,PLC,B&R,X20,,,,,,,,,
Building,JD_AK-3_SDB,JD_AK-3_D-PLC3,JD_AK-3_D-PLC3,Decanter PLC3,PLC,B&R,X20,,,,,,,,,
Building,JD_AK-3_SDB,JD_AK-3_D-PLC4,JD_AK-3_D-PLC4,Decanter PLC4,PLC,B&R,X20,,,,,,,,,
Building,JD_AK-3_SDB,JD_AK-3_D-PLC5,JD_AK-3_D-PLC5,Decanter PLC5,PLC,B&R,X20,,,,,,,,,
Building,JD_AK-3_SDB,JD_AK-3_D-PLC6,JD_AK-3_D-PLC6,Decanter PLC6,PLC,B&R,X20,,,,,,,,,
Building,JD_AK-3_SDB,JD_AK-3_S-PLC1,JD_AK-3_S-PLC1,Spric PLC1,PLC,B&R,X20,,,,,,,,,
Building,JD_AK-3_SDB,JD_AK-3_S-PLC2,JD_AK-3_S-PLC2,Spric PLC2,PLC,B&R,X20,,,,,,,,,
Building,JD_AK-3_K5B,JD_AK-3_GR-PLC1,JD_AK-3_GR-PLC1,Grit Removal System #1 PLC1,PLC,Siemens,SIPLUS ET200M/LINK,IM153-2,,,,,,,,
Building,JD_AK-3_K5B,JD_AK-3_GR-PLC2,JD_AK-3_GR-PLC2,Grit Removal System #2 PLC2,PLC,Siemens,SIPLUS ET200M/LINK,IM153-2,,,,,,,,
Building,JD_AK-3_K5B,JD_AK-3_IS-PLC,JD_AK-3_IS-PLC,Inlet Screen PLC,PLC,Siemens,SIPLUS ET200M/LINK,IM153-2,,,,,,,,
Building,JD_AK-3_DFB,JD_AK-3_HMI08,JD_AK-3_HMI08,Disk Filter Building HMI,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_SDB,JD_AK-3_HMI06,JD_AK-3_HMI06,Sludge Dewatering Building HMI,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_RPS,JD_AK-3_HMI01,JD_AK-3_HMI01,RAS Pumpimg Station HMI,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_K4B,JD_AK-3_HMI03,JD_AK-3_HMI03,KIOSK-4 HMI,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_ATB,JD_AK-3_HMI02,JD_AK-3_HMI02,Aeration Tank Building HMI,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_BB,JD_AK-3_HMI05,JD_AK-3_HMI05,Blower Building Main HMI,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_BB,JD_AK-3_HMI5.1,JD_AK-3_HMI5.1,Blower Building HMI-1,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_BB,JD_AK-3_HMI5.2,JD_AK-3_HMI5.2,Blower Building HMI-2,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_BB,JD_AK-3_HMI5.3,JD_AK-3_HMI5.3,Blower Building HMI-3,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_BB,JD_AK-3_HMI5.4,JD_AK-3_HMI5.4,Blower Building HMI-4,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_BB,JD_AK-3_HMI5.5,JD_AK-3_HMI5.5,Blower Building HMI-5,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_K5B,JD_AK-3_HMI04,JD_AK-3_HMI04,KIOSK-5 HMI,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AK-3_MCC,JD_AK-3_HMI07,JD_AK-3_HMI07,Motor Control Center HMI,HMI,Siemens,SIMATIC TOUCH,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_MPLC-A,JD_AP1-LS_MCC1_MPLC-A,MCC1 Master PLC - A,PLC,Schneider Electric,Modicon Premium,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_MPLC-B,JD_AP1-LS_MCC1_MPLC-B,MCC1 Master PLC - B,PLC,Schneider Electric,Modicon Premium,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_MS-PLC,JD_AP1-LS_MCC1_MS-PLC,Mechanical Screen PLC MCC1,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_SSHG-PLC,JD_AP1-LS_MCC1_SSHG-PLC,Screen Shaft Hydralic Gate PLC MCC1,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_SS-PLC,JD_AP1-LS_MCC1_SS-PLC,Screen Shaft PLC MCC1,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P2-PLC,JD_AP1-LS_MCC1_P2-PLC,Pump 2 PLC MCC1,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P3-PLC,JD_AP1-LS_MCC1_P3-PLC,Pump 3 PLC MCC1,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_P4-PLC,JD_AP1-LS_MCC1_P4-PLC,Pump 4 PLC MCC1,PLC,,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_RIO-D,JD_AP1-LS_MCC1_RIO-D,RIO Mirano Drop for MV & MCC Auxiliaries MCC1,RIO,Schneider Electric,M340,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_OIS-PLC,JD_AP1-LS_MCC1_OIS-PLC,Odour Ionisation System PLC MCC1,PLC,Wago,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_HVAC-PLC,JD_AP1-LS_MCC1_HVAC-PLC,Siemens PLC for HVAC System MCC1,PLC,Siemens,,,,,,,,,,
Building,JD_AP1-LS_MCC1,JD_AP1-LS_MCC1_HSS5B-PLC,JD_AP1-LS_MCC1_HSS5B-PLC,Siemens PLC for Hydraulic System at Shaft 5B MCC1,PLC,Siemens,,,,,,,,,,
